10000, 0, 1, 00, 0
88, 13.4332, 2, 1, 1
10000, 0, 1, 00, 0
2, 8.40319, 2, 1, 1
9, 10.3069, 3, 1, 1
15, 10.6907, 4, 1, 1
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
1, 3.90712, 2, 1, 1
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
1, 5.01237, 2, 1, 1
1, 6.84886, 3, 1, 1
10000, 0, 1, 00, 0
78, 13.4454, 2, 1, 1
7, 9.11964, 3, 1, 1
19, 32.2067, 4, 2, 2
10000, 0, 1, 00, 0
75, 13.3698, 2, 1, 1
8, 30.5791, 3, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
38, 12.3605, 2, 1, 1
7, 9.46105, 3, 1, 1
15, 10.7302, 4, 1, 1
19, 31.7383, 5, 2, 2
10000, 0, 1, 00, 0
2, 7.32922, 2, 1, 1
53, 32.8834, 3, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
19, 11.0785, 2, 1, 1
10000, 0, 1, 00, 0
24, 11.6562, 2, 1, 1
237, 14.9604, 3, 1, 1
37, 12.1126, 4, 1, 1
3, 30.6676, 5, 3, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
2, 8.06408, 2, 1, 1
10000, 0, 1, 00, 0
35, 11.7623, 2, 1, 1
6, 9.30191, 3, 1, 1
45, 12.3833, 4, 1, 1
10000, 0, 1, 00, 0
79, 13.2532, 2, 1, 1
2, 6.95884, 3, 1, 1
9, 29.7458, 4, 2, 2
10000, 0, 1, 00, 0
17, 10.4582, 2, 1, 1
1, 6.62946, 3, 1, 1
1, 7.02703, 4, 1, 1
2, 27.2338, 5, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
18, 10.9713, 2, 1, 1
5, 29.1531, 3, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
147, 14.2049, 2, 1, 1
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
2, 8.70127, 2, 1, 1
1, 7.47517, 3, 1, 1
10000, 0, 1, 00, 0
73, 13.2888, 2, 1, 1
3, 8.98699, 3, 1, 1
1, 5.03283, 4, 1, 1
10, 28.7195, 5, 4, 2
10000, 0, 1, 00, 0
7, 10.3763, 2, 1, 1
10000, 0, 1, 00, 0
1, 7.79598, 2, 1, 1
2, 30.2278, 3, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
1, 5.79925, 2, 1, 1
10000, 0, 1, 00, 0
1, 8.15694, 2, 1, 1
17, 32.5629, 3, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
20, 10.682, 2, 1, 1
10000, 0, 1, 00, 0
3, 8.86442, 2, 1, 1
106, 13.6888, 3, 1, 1
5, 29.4511, 4, 3, 2
10000, 0, 1, 00, 0
1, 3.74529, 2, 1, 1
2, 7.40849, 3, 1, 1
18, 28.2885, 4, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
16, 11.7213, 2, 1, 1
129, 13.8281, 3, 1, 1
48, 12.477, 4, 1, 1
33, 33.1906, 5, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
1, 6.72491, 2, 1, 1
73, 13.1024, 3, 1, 1
1, 26.0789, 4, 2, 2
10000, 0, 1, 00, 0
16, 10.6942, 2, 1, 1
155, 14.2343, 3, 1, 1
113, 33.8459, 4, 2, 2
10000, 0, 1, 00, 0
77, 13.3585, 2, 1, 1
1, 26.4215, 3, 2, 2
10000, 0, 1, 00, 0
24, 11.4805, 2, 1, 1
9, 10.4572, 3, 1, 1
7, 9.89585, 4, 1, 1
2, 6.2669, 5, 1, 1
2, 29.9474, 6, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
38, 12.2728, 2, 1, 1
12, 31.939, 3, 2, 2
10000, 0, 1, 00, 0
4, 8.82267, 2, 1, 1
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
2, 7.73945, 2, 1, 1
26, 11.6503, 3, 1, 1
16, 10.9113, 4, 1, 1
53, 33.1297, 5, 4, 2
10000, 0, 1, 00, 0
33, 12.0745, 2, 1, 1
5, 8.25969, 3, 1, 1
7, 29.2621, 4, 3, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
1, 6.31861, 2, 1, 1
122, 13.982, 3, 1, 1
5, 29.2528, 4, 2, 2
10000, 0, 1, 00, 0
7, 8.9341, 2, 1, 1
10000, 0, 1, 00, 0
219, 14.7586, 2, 1, 1
18, 10.3787, 3, 1, 1
9, 9.72755, 4, 1, 1
1, 26.691, 5, 2, 2
10000, 0, 1, 00, 0
62, 12.8826, 2, 1, 1
1, 8.37916, 3, 1, 1
8, 32.4964, 4, 3, 2
10000, 0, 1, 00, 0
1, 8.21728, 2, 1, 1
133, 14.288, 3, 1, 1
19, 31.8052, 4, 3, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
115, 13.9177, 2, 1, 1
78, 13.269, 3, 1, 1
4, 9.21357, 4, 1, 1
10000, 0, 1, 00, 0
1, 8.03874, 2, 1, 1
10000, 0, 1, 00, 0
54, 12.6039, 2, 1, 1
2, 27.1133, 3, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
13, 10.818, 2, 1, 1
16, 30.7203, 3, 2, 2
10000, 0, 1, 00, 0
15, 10.9081, 2, 1, 1
10000, 0, 1, 00, 0
163, 14.4215, 2, 1, 1
22, 11.5092, 3, 1, 1
35, 32.5251, 4, 2, 2
10000, 0, 1, 00, 0
60, 12.6964, 2, 1, 1
77, 13.5261, 3, 1, 1
21, 32.3221, 4, 3, 2
10000, 0, 1, 00, 0
30, 11.4544, 2, 1, 1
1, 28.5007, 3, 2, 2
10000, 0, 1, 00, 0
101, 13.9873, 2, 1, 1
3, 9.10646, 3, 1, 1
18, 31.8413, 4, 3, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
1, 2.43627, 2, 1, 1
10000, 0, 1, 00, 0
141, 14.1366, 2, 1, 1
18, 10.8768, 3, 1, 1
3, 29.1792, 4, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
5, 8.78902, 2, 1, 1
67, 12.838, 3, 1, 1
1, 26.9552, 4, 2, 2
10000, 0, 1, 00, 0
167, 14.216, 2, 1, 1
58, 32.553, 3, 2, 2
10000, 0, 1, 00, 0
5, 8.22817, 2, 1, 1
36, 12.2057, 3, 1, 1
17, 10.9122, 4, 1, 1
7, 29.4316, 5, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
150, 14.1767, 2, 1, 1
160, 34.7988, 3, 2, 2
10000, 0, 1, 00, 0
3, 9.18309, 2, 1, 1
1, 7.56769, 3, 1, 1
1, 26.5165, 4, 2, 2
10000, 0, 1, 00, 0
97, 13.5739, 2, 1, 1
4, 9.47225, 3, 1, 1
117, 35.0837, 4, 3, 2
10000, 0, 1, 00, 0
29, 11.5439, 2, 1, 1
31, 11.8735, 3, 1, 1
4, 28.5509, 4, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
4, 8.85982, 2, 1, 1
5, 9.47161, 3, 1, 1
128, 14.1899, 4, 1, 1
68, 33.9849, 5, 4, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
12, 10.1381, 2, 1, 1
10000, 0, 1, 00, 0
3, 8.91397, 2, 1, 1
10000, 0, 1, 00, 0
2, 7.02021, 2, 1, 1
39, 11.9987, 3, 1, 1
82, 32.8738, 4, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
4, 8.73818, 2, 1, 1
3, 7.77672, 3, 1, 1
12, 10.5122, 4, 1, 1
177, 34.9391, 5, 2, 2
10000, 0, 1, 00, 0
5, 9.18135, 2, 1, 1
1, 3.90896, 3, 1, 1
2, 27.7471, 4, 2, 2
10000, 0, 1, 00, 0
3, 8.68321, 2, 1, 1
10000, 0, 1, 00, 0
84, 13.2281, 2, 1, 1
52, 32.8926, 3, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
15, 10.602, 2, 1, 1
45, 12.1418, 3, 1, 1
1, 5.56856, 4, 1, 1
65, 33.309, 5, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
1, 6.26652, 2, 1, 1
15, 10.8842, 3, 1, 1
1, 6.73834, 4, 1, 1
28, 31.6917, 5, 3, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
1, 4.82301, 2, 1, 1
89, 32.1128, 3, 2, 2
10000, 0, 1, 00, 0
179, 14.398, 2, 1, 1
9, 29.8912, 3, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
6, 8.7195, 2, 1, 1
1, 9.13231, 3, 1, 1
10000, 0, 1, 00, 0
2, 6.95015, 2, 1, 1
120, 33.3405, 3, 2, 2
10000, 0, 1, 00, 0
11, 10.1012, 2, 1, 1
236, 14.983, 3, 1, 1
19, 10.8842, 4, 1, 1
178, 34.986, 5, 3, 2
10000, 0, 1, 00, 0
29, 11.9374, 2, 1, 1
24, 11.4375, 3, 1, 1
7, 29.4128, 4, 3, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
1, 6.66365, 2, 1, 1
37, 32.4528, 3, 2, 2
10000, 0, 1, 00, 0
6, 9.96757, 2, 1, 1
10000, 0, 1, 00, 0
4, 9.3626, 2, 1, 1
1, 7.19051, 3, 1, 1
26, 11.5582, 4, 1, 1
7, 31.1112, 5, 2, 2
10000, 0, 1, 00, 0
2, 9.00842, 2, 1, 1
2, 28.6937, 3, 2, 2
10000, 0, 1, 00, 0
3, 8.30561, 2, 1, 1
2, 7.05908, 3, 1, 1
8, 28.0177, 4, 3, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
2, 8.66589, 2, 1, 1
79, 13.3958, 3, 1, 1
3, 29.2796, 4, 2, 2
10000, 0, 1, 00, 0
11, 10.6986, 2, 1, 1
1, 5.86344, 3, 1, 1
14, 31.3923, 4, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
215, 14.8886, 2, 1, 1
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
9, 9.55696, 2, 1, 1
2, 5.04158, 3, 1, 1
22, 11.5434, 4, 1, 1
99, 33.6322, 5, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
92, 13.3265, 2, 1, 1
89, 33.8471, 3, 2, 2
10000, 0, 1, 00, 0
45, 12.6195, 2, 1, 1
2, 24.7851, 3, 2, 2
10000, 0, 1, 00, 0
67, 13.1716, 2, 1, 1
8, 9.71049, 3, 1, 1
3, 26.5314, 4, 2, 2
10000, 0, 1, 00, 0
19, 11.2493, 2, 1, 1
21, 11.3417, 3, 1, 1
6, 9.72106, 4, 1, 1
123, 34.3359, 5, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
5, 9.3984, 2, 1, 1
8, 30.591, 3, 2, 2
10000, 0, 1, 00, 0
1, 1.13499, 2, 1, 1
10000, 0, 1, 00, 0
87, 13.5879, 2, 1, 1
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
1, 4.37984, 2, 1, 1
1, 23.8145, 3, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
1, 6.06749, 2, 1, 1
10000, 0, 1, 00, 0
48, 12.6382, 2, 1, 1
1, 6.05936, 3, 1, 1
8, 10.5464, 4, 1, 1
6, 30.7802, 5, 4, 2
10000, 0, 1, 00, 0
1, 6.40016, 2, 1, 1
40, 12.1426, 3, 1, 1
11, 29.8595, 4, 2, 2
10000, 0, 1, 00, 0
33, 11.973, 2, 1, 1
10000, 0, 1, 00, 0
3, 8.37718, 2, 1, 1
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
30, 11.733, 2, 1, 1
28, 32.2271, 3, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
1, 7.60586, 2, 1, 1
14, 30.9718, 3, 2, 2
10000, 0, 1, 00, 0
28, 11.7446, 2, 1, 1
17, 11.3751, 3, 1, 1
10000, 0, 1, 00, 0
32, 12.4422, 2, 1, 1
10000, 0, 1, 00, 0
166, 14.341, 2, 1, 1
9, 10.3481, 3, 1, 1
60, 32.9828, 4, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
1, 8.18937, 2, 1, 1
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
41, 12.1729, 2, 1, 1
13, 10.9351, 3, 1, 1
21, 11.5617, 4, 1, 1
99, 33.967, 5, 2, 2
10000, 0, 1, 00, 0
55, 12.9577, 2, 1, 1
4, 8.85681, 3, 1, 1
17, 10.3349, 4, 1, 1
42, 33.0602, 5, 3, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
61, 13.019, 2, 1, 1
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
153, 14.3927, 2, 1, 1
10000, 0, 1, 00, 0
2, 6.70714, 2, 1, 1
71, 32.2861, 3, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
5, 9.51069, 2, 1, 1
1, 5.92052, 3, 1, 1
3, 7.29897, 4, 1, 1
66, 33.7934, 5, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
12, 10.5222, 2, 1, 1
167, 14.5252, 3, 1, 1
222, 14.9007, 4, 1, 1
2, 28.0846, 5, 3, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
41, 12.1548, 2, 1, 1
15, 30.6308, 3, 2, 2
10000, 0, 1, 00, 0
168, 14.5535, 2, 1, 1
10000, 0, 1, 00, 0
1, 4.8408, 2, 1, 1
2, 7.82921, 3, 1, 1
7, 9.7266, 4, 1, 1
7, 29.5238, 5, 3, 2
10000, 0, 1, 00, 0
1, 6.97589, 2, 1, 1
1, 6.13314, 3, 1, 1
6, 9.20128, 4, 1, 1
6, 31.0329, 5, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
53, 12.7443, 2, 1, 1
7, 9.64833, 3, 1, 1
10000, 0, 1, 00, 0
1, 2.99074, 2, 1, 1
75, 13.0362, 3, 1, 1
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
1, 5.08431, 2, 1, 1
85, 13.182, 3, 1, 1
36, 12.8342, 4, 1, 1
2, 25.0213, 5, 4, 2
10000, 0, 1, 00, 0
1, 3.61714, 2, 1, 1
1, 6.0631, 3, 1, 1
19, 28.0653, 4, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
1, 6.67499, 2, 1, 1
1, 3.79375, 3, 1, 1
1, 27.6518, 4, 2, 2
10000, 0, 1, 00, 0
28, 11.7117, 2, 1, 1
85, 33.7754, 3, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
7, 9.453, 2, 1, 1
133, 14.1014, 3, 1, 1
1, 2.8765, 4, 1, 1
2, 7.23162, 5, 1, 1
188, 34.6975, 6, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
2, 7.13744, 2, 1, 1
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
119, 13.9166, 2, 1, 1
39, 11.9173, 3, 1, 1
1, 4.43342, 4, 1, 1
3, 30.2057, 5, 2, 2
10000, 0, 1, 00, 0
6, 9.54478, 2, 1, 1
15, 31.0176, 3, 2, 2
10000, 0, 1, 00, 0
52, 12.7005, 2, 1, 1
82, 13.4523, 3, 1, 1
13, 11.1053, 4, 1, 1
40, 12.1671, 5, 1, 1
9, 30.6577, 6, 2, 2
10000, 0, 1, 00, 0
6, 9.12964, 2, 1, 1
8, 9.71486, 3, 1, 1
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
5, 9.57559, 2, 1, 1
1, 7.24434, 3, 1, 1
1, 21.2277, 4, 2, 2
10000, 0, 1, 00, 0
184, 14.3608, 2, 1, 1
154, 34.6675, 3, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
3, 6.47532, 2, 1, 1
9, 10.4261, 3, 1, 1
34, 32.704, 4, 3, 2
10000, 0, 1, 00, 0
21, 11.3169, 2, 1, 1
5, 29.6506, 3, 2, 2
10000, 0, 1, 00, 0
21, 11.64, 2, 1, 1
75, 33.9762, 3, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
5, 9.193, 2, 1, 1
135, 14.1835, 3, 1, 1
89, 13.2696, 4, 1, 1
5, 29.0981, 5, 4, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
1, 6.30421, 2, 1, 1
214, 34.7347, 3, 2, 2
10000, 0, 1, 00, 0
28, 11.8126, 2, 1, 1
1, 27.5838, 3, 2, 2
10000, 0, 1, 00, 0
133, 13.897, 2, 1, 1
227, 35.2108, 3, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
1, 7.31583, 2, 1, 1
10000, 0, 1, 00, 0
8, 10.2651, 2, 1, 1
10000, 0, 1, 00, 0
5, 9.69919, 2, 1, 1
47, 33.5367, 3, 2, 2
10000, 0, 1, 00, 0
159, 14.5111, 2, 1, 1
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
3, 8.90607, 2, 1, 1
234, 14.78, 3, 1, 1
2, 27.8082, 4, 3, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
32, 11.6848, 2, 1, 1
72, 12.8734, 3, 1, 1
83, 33.4884, 4, 3, 2
10000, 0, 1, 00, 0
7, 9.97596, 2, 1, 1
27, 12.2513, 3, 1, 1
6, 29.5204, 4, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
20, 11.4442, 2, 1, 1
128, 34.6714, 3, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
200, 14.6321, 2, 1, 1
23, 31.8534, 3, 2, 2
10000, 0, 1, 00, 0
1, 7.9358, 2, 1, 1
10000, 0, 1, 00, 0
18, 10.7307, 2, 1, 1
6, 29.5289, 3, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
21, 11.6815, 2, 1, 1
124, 13.6888, 3, 1, 1
1, 29.1501, 4, 2, 2
10000, 0, 1, 00, 0
2, 8.51919, 2, 1, 1
234, 35.9726, 3, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
2, 8.99784, 2, 1, 1
27, 12.0255, 3, 1, 1
108, 35.0382, 4, 2, 2
10000, 0, 1, 00, 0
2, 7.23534, 2, 1, 1
7, 10.3319, 3, 1, 1
7, 29.7306, 4, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
2, 5.87457, 2, 1, 1
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
24, 11.8742, 2, 1, 1
10000, 0, 1, 00, 0
3, 7.66, 2, 1, 1
5, 8.23245, 3, 1, 1
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
1, 4.18264, 2, 1, 1
72, 31.071, 3, 2, 2
10000, 0, 1, 00, 0
7, 9.61243, 2, 1, 1
54, 12.5136, 3, 1, 1
8, 30.1659, 4, 2, 2
10000, 0, 1, 00, 0
1, 6.85511, 2, 1, 1
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
58, 12.9086, 2, 1, 1
38, 12.081, 3, 1, 1
2, 27.2825, 4, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
53, 12.7365, 2, 1, 1
63, 12.8392, 3, 1, 1
182, 35.0108, 4, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10, 10.1071, 2, 1, 1
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
8, 10.2709, 2, 1, 1
106, 34.6919, 3, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
39, 12.1189, 2, 1, 1
10000, 0, 1, 00, 0
63, 13.1765, 2, 1, 1
10000, 0, 1, 00, 0
106, 13.5489, 2, 1, 1
50, 33.2388, 3, 2, 2
10000, 0, 1, 00, 0
1, 2.31467, 2, 1, 1
119, 29.7904, 3, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
141, 14.1682, 2, 1, 1
2, 9.2896, 3, 1, 1
132, 34.5468, 4, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
13, 10.2419, 2, 1, 1
43, 12.7581, 3, 1, 1
1, 21.6556, 4, 2, 2
10000, 0, 1, 00, 0
22, 11.6367, 2, 1, 1
1, 28.6552, 3, 2, 2
10000, 0, 1, 00, 0
31, 12.0486, 2, 1, 1
83, 13.2652, 3, 1, 1
1, 5.63511, 4, 1, 1
12, 30.9708, 5, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
90, 13.3377, 2, 1, 1
2, 6.55566, 3, 1, 1
4, 8.17293, 4, 1, 1
2, 27.4372, 5, 3, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
20, 11.6195, 2, 1, 1
195, 14.6282, 3, 1, 1
10000, 0, 1, 00, 0
1, 3.17369, 2, 1, 1
29, 28.9125, 3, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
207, 14.7749, 2, 1, 1
10000, 0, 1, 00, 0
1, 5.50527, 2, 1, 1
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
57, 13.0157, 2, 1, 1
14, 10.147, 3, 1, 1
57, 33.2605, 4, 2, 2
10000, 0, 1, 00, 0
15, 10.8466, 2, 1, 1
108, 13.8748, 3, 1, 1
12, 31.375, 4, 2, 2
10000, 0, 1, 00, 0
22, 11.8126, 2, 1, 1
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
12, 10.3259, 2, 1, 1
3, 8.5197, 3, 1, 1
3, 9.59156, 4, 1, 1
4, 29.1938, 5, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
6, 9.59806, 2, 1, 1
10000, 0, 1, 00, 0
1, 7.22374, 2, 1, 1
18, 11.3392, 3, 1, 1
106, 34.5534, 4, 2, 2
10000, 0, 1, 00, 0
10000, 0, 1, 00, 0
138, 14.0517, 2, 1, 1
130, 34.5518, 3, 2, 2
10000, 0, 1, 00, 0
7, 10.097, 2, 1, 1
8, 9.67412, 3, 1, 1
12, 10.6232, 4, 1, 1
5, 29.3445, 5, 2, 2
10000, 0, 1, 00, 0
6, 8.54388, 2, 1, 1
251, 34.5331, 3, 2, 2
10000, 0, 1, 00, 0
39, 12.008, 2, 1, 1
