10, 0
7205, 7386
11067, 11121
10847, 10992
49990, 50091
49729, 49808
49780, 50042
50344, 50205
49846, 50071
49748, 50218
49570, 50369
49947, 49694
49986, 50317
49953, 49837
50004, 50231
50289, 50112
50186, 49984
50197, 49829
49898, 50061
50166, 50323
50353, 49889
50046, 49808
49907, 49982
49696, 49879
50190, 49982
50238, 50147
49693, 49687
49739, 49998
49940, 50082
49982, 49807
50047, 49832
50109, 49839
50128, 49981
49354, 49744
49559, 50068
50682, 50091
49847, 50017
50218, 50050
50105, 50004
49792, 49845
49681, 50094
50031, 49824
50013, 50161
50558, 50407
49954, 49697
50106, 49478
49896, 50176
49783, 49791
49484, 49715
50008, 50145
50266, 50503
50102, 50485
49824, 50108
50070, 50155
50260, 49881
50256, 50236
49685, 49732
49964, 49967
50510, 49944
50321, 50216
49788, 50045
49697, 49740
49939, 49647
49677, 49794
50010, 50505
50362, 49870
50217, 50253
50021, 49947
49916, 49882
50027, 50027
50124, 49605
49838, 50062
49423, 50406
49829, 49929
49756, 49726
50022, 49735
49984, 49932
50072, 50090
50208, 50117
50259, 49796
50335, 50220
49772, 49974
49837, 50066
49818, 49961
50226, 50319
49901, 49841
49602, 50280
50201, 50318
50030, 50109
50048, 50244
50375, 49963
50047, 50229
49783, 49815
50073, 50586
49744, 49797
50166, 50037
50203, 49844
49842, 50243
49900, 49796
50016, 50007
50027, 49881
49760, 50187
49742, 50031
49925, 49707
50278, 50123
50132, 49818
50145, 49825
49983, 49710
50142, 49643
49900, 49753
49914, 49944
49654, 49755
50031, 50309
50351, 50070
50120, 50177
49967, 49810
50325, 50173
49854, 49579
50374, 50062
49575, 49920
49991, 50087
49990, 50548
49866, 50106
50092, 50224
49871, 50153
50061, 49984
50072, 49643
50283, 50019
49987, 49631
50520, 50207
49903, 49759
50482, 49941
50036, 49990
49891, 50195
49901, 49978
49769, 49959
49661, 50219
49852, 49812
50000, 50303
50734, 49521
50222, 49334
49762, 50213
49919, 50008
50329, 50409
49929, 49728
50229, 49599
50095, 50172
49667, 50020
50006, 50082
49880, 50056
50441, 49298
50031, 49944
50039, 50049
50238, 49907
49971, 50328
49724, 50215
49965, 49844
49950, 50072
50372, 49819
50225, 50095
50181, 49818
49841, 50160
49922, 50159
49903, 50004
49995, 49791
49751, 50276
50010, 50311
49892, 50273
49913, 49873
49756, 49862
49770, 49968
50783, 49866
50399, 49672
50216, 49952
49946, 50160
50012, 50228
49988, 49857
49836, 50484
49804, 49983
50168, 50039
50147, 50030
50285, 49936
49733, 49866
50074, 49850
50070, 49959
49823, 50302
50145, 49904
50111, 49944
49713, 49845
49867, 50057
49771, 50226
49639, 50249
49910, 50213
50158, 50068
49639, 50387
50495, 49925
50147, 49985
49786, 49706
50008, 50002
50275, 49461
49898, 50255
50019, 50018
49807, 49760
50314, 50121
49865, 49982
49764, 50366
50184, 50107
50284, 50213
49869, 50458
49909, 50340
50068, 49725
50265, 50097
50454, 50030
50245, 50214
49897, 49955
50050, 49935
50448, 49785
49730, 50025
49961, 49789
