10, 0
2267, 1736
77, 61
5, 8
10, 0
159, 142
13, 5
10, 0
62, 33
9, 10
10, 0
56, 38
21, 24
10, 0
963, 672
10, 0
14, 11
10, 0
213, 144
8, 7
4, 4
10, 0
1430, 1134
10, 0
623, 484
10, 5
10, 0
254, 221
181, 143
14, 5
10, 0
3, 7
10, 0
16, 3
6, 7
14, 9
10, 0
35, 31
12, 10
8, 6
10, 0
267, 196
13, 9
25, 34
10, 0
112, 88
9, 7
8, 7
58, 33
10, 0
10, 12
10, 0
9, 3
10, 0
27, 20
10, 0
32, 21
10, 0
413, 300
10, 0
8, 5
10, 0
170, 137
7, 9
2215, 1682
10, 0
3254, 2645
10, 0
10, 3
10, 0
10, 4
10, 0
11, 11
10, 0
9, 12
10, 0
3298, 2562
26, 11
10, 0
16, 24
10, 0
80, 63
79, 71
5, 11
15, 18
10, 0
13, 5
3395, 2634
12, 4
11, 4
2198, 1675
10, 0
19, 10
1474, 1090
12, 7
48, 31
10, 0
8, 4
646, 453
10, 0
279, 199
157, 149
11, 12
20, 23
886, 760
10, 0
9, 6
166, 165
12, 7
12, 9
10, 0
659, 512
9, 7
24, 25
8, 8
1468, 1137
10, 0
27, 20
10, 0
9, 3
13, 6
136, 81
10, 0
100, 83
10, 0
10, 5
39, 28
10, 0
1429, 1145
11, 10
79, 63
161, 151
10, 0
3334, 2485
11, 6
10, 0
11, 8
10, 0
37, 22
3287, 2582
10, 0
13, 17
105, 107
10, 17
3224, 2594
123, 91
6, 2
10, 0
59, 38
93, 45
10, 0
6, 10
10, 0
31, 39
10, 0
3313, 2647
6, 7
10, 0
12, 7
107, 93
34, 25
10, 0
53, 56
14, 6
10, 0
9, 3
8, 11
39, 20
10, 0
2145, 1706
19, 13
8, 6
10, 0
31, 27
110, 102
9, 5
10, 0
253, 216
165, 123
15, 11
10, 0
9, 5
10, 0
175, 156
10, 0
77, 64
240, 183
262, 210
10, 0
418, 291
10, 0
2172, 1671
7, 6
10, 0
28, 30
15, 6
10, 0
3256, 2670
279, 203
11, 7
10, 0
7, 6
10, 0
3364, 2636
10, 0
125, 84
10, 0
31, 22
124, 103
20, 11
55, 61
10, 0
15, 11
608, 489
10, 0
14, 12
39, 22
959, 747
2160, 1655
10, 0
18, 28
60, 57
10, 0
171, 142
1432, 1084
1019, 726
109, 107
10, 0
111, 82
10, 0
46, 40
442, 291
22, 14
10, 0
168, 147
31, 14
18, 13
10, 0
8, 6
53, 33
4, 3
10, 6
10, 0
86, 72
117, 93
10, 0
949, 754
10, 0
958, 702
10, 0
9, 2
38, 27
10, 0
642, 469
10, 0
648, 478
10, 0
3389, 2651
10, 0
15, 10
10, 0
180, 151
10, 0
914, 738
12, 3
10, 0
9, 4
10, 0
13, 6
11, 2
10, 0
2189, 1784
3264, 2620
10, 0
30, 27
306, 211
10, 0
12, 5
6, 10
10, 0
5, 9
73, 47
10, 0
11, 9
10, 4
10, 0
75, 58
13, 10
10, 0
10, 8
16, 10
10, 0
10, 10
10, 0
6, 2
10, 0
982, 792
10, 0
58, 42
10, 0
409, 301
11, 9
10, 0
969, 715
2209, 1718
7, 5
10, 0
42, 24
1353, 1142
