10, 0
9898, 12172
45113, 54533
103, 142
44835, 54811
44849, 55013
44795, 54776
45346, 55040
45031, 54977
44873, 54850
44541, 54807
45183, 55139
44799, 54463
44717, 54823
45521, 54702
44971, 54848
45366, 54755
45515, 54990
45331, 54733
45048, 54827
44933, 54844
45036, 54655
45059, 54842
45074, 55421
45317, 54917
44906, 54836
44827, 54931
45301, 54589
45134, 54686
44855, 54637
45142, 54962
45000, 54477
45166, 55166
44837, 54971
45169, 54860
45211, 54839
44789, 55007
45208, 54570
44912, 55025
45089, 54914
45171, 55114
44507, 54830
44870, 55181
45296, 55064
45401, 55094
45198, 54825
45132, 54856
45028, 54794
45281, 54845
45004, 55202
45319, 54388
45145, 54984
45043, 55146
45120, 54995
44972, 55219
44676, 55224
45155, 55286
45093, 55081
44991, 55037
44979, 55219
45212, 54996
45190, 55312
45313, 54642
45388, 54986
45176, 54815
44996, 54951
44967, 54331
45067, 54500
45112, 55109
45024, 54794
45006, 55052
45298, 54945
45562, 54894
45256, 54522
45107, 54722
44823, 54732
44788, 54728
45130, 54574
45098, 54662
45022, 54871
45192, 54836
44835, 54854
45483, 54823
45210, 55246
44925, 55251
45179, 54808
45664, 54645
44671, 54626
45310, 55168
45228, 55001
45057, 54656
44744, 55283
44849, 55258
44885, 54741
45148, 55089
45407, 54605
45093, 54727
45011, 55202
45322, 55300
45253, 54740
44963, 55164
45098, 55328
44995, 55139
45432, 54636
45094, 54795
44868, 55148
44992, 54814
45118, 54749
45131, 54833
45226, 55133
44674, 55271
44866, 54830
45046, 54819
45147, 55193
45142, 55204
45225, 55196
45102, 54799
44889, 55077
44773, 54826
45132, 55231
45135, 54663
45219, 54764
44931, 54754
44868, 54856
44905, 54756
45298, 54690
45368, 54808
45063, 54906
45230, 54858
44873, 55407
45057, 55045
44833, 54847
45162, 54904
45120, 54882
45005, 54947
44756, 55316
45002, 54779
44945, 54828
44907, 54771
44885, 54951
44732, 55274
44959, 55210
45035, 55058
45481, 54952
45100, 54820
44943, 54936
45069, 54814
45194, 54755
44944, 55023
45108, 55336
45036, 55312
44791, 54925
45195, 54664
45177, 55039
44866, 54981
45011, 54839
45519, 54953
44934, 55209
45086, 55002
45067, 54614
45307, 54731
45252, 54518
44933, 55376
44414, 55116
44827, 55058
44462, 55120
44835, 54884
44856, 55273
45117, 54662
45166, 55054
44920, 55479
44693, 55030
45432, 55207
45019, 55310
44942, 54918
44831, 55150
45063, 54873
45081, 54958
45490, 55179
44978, 54910
44681, 54720
45327, 54669
44835, 54184
44941, 54521
45233, 54896
45118, 55176
45186, 54928
45204, 54956
44974, 54764
44936, 54747
44997, 54927
44762, 55419
45405, 55319
44964, 55548
44826, 55249
44732, 55193
45035, 54791
45057, 54852
45083, 54799
44793, 54953
45103, 55143
45066, 55060
44987, 55056
44816, 55101
45056, 54664
45021, 55449
44789, 54780
45416, 54706
44833, 54736
45304, 55051
45298, 54935
44950, 54655
45166, 54606
44981, 55155
45115, 55056
45079, 55249
44831, 54983
44739, 55213
44890, 54974
45236, 54645
44967, 55278
45247, 54967
45007, 55320
45177, 54653
44978, 54625
44944, 55123
45112, 54513
44925, 55192
45082, 55313
45085, 55340
45150, 54684
45281, 55427
45282, 54733
45415, 54772
44965, 55011
44924, 55020
45453, 54663
44574, 55088
44679, 54789
44786, 55024
45159, 55353
44788, 54844
45036, 54654
45129, 54902
45195, 55048
44785, 55231
44937, 54882
45209, 55006
44939, 55015
45203, 54506
44719, 54695
45128, 55046
45073, 54780
45216, 54947
44949, 54530
45194, 54496
45214, 55015
44934, 54835
45103, 54770
44815, 54749
45089, 55142
44357, 54828
45354, 54656
45004, 55050
44942, 55139
44955, 55321
44708, 54853
44937, 54907
44727, 55001
45124, 55208
44759, 54896
45280, 54799
45272, 55211
45403, 54825
44990, 54589
45477, 54673
45076, 55088
45216, 54793
45266, 54869
45198, 54791
45222, 54971
45556, 54320
45249, 54774
45031, 54944
45083, 55098
44854, 55000
44903, 54664
44977, 55099
44597, 54880
45163, 54556
45227, 55162
45129, 55407
45123, 54723
44719, 54984
44708, 54677
45142, 55108
44804, 55202
45101, 54482
45048, 54934
44938, 54636
45084, 54976
45088, 55098
44684, 54626
44876, 54920
44844, 54949
45197, 54849
44999, 55463
44725, 54617
44768, 54969
44775, 54598
45306, 55083
45443, 54863
45318, 55220
45402, 55414
45353, 55177
44625, 54650
45320, 54982
44772, 54786
45182, 55214
44950, 54996
44748, 55014
44993, 54993
45263, 55351
44919, 55516
45540, 54956
44823, 54948
45009, 54837
44938, 55332
44521, 55452
45089, 54646
45057, 55238
45041, 54829
44887, 55144
45025, 54928
44726, 55043
44970, 55065
45044, 55252
45183, 55328
45299, 55000
44817, 55008
45355, 54905
44725, 55217
44939, 54695
44774, 54838
44931, 54839
45094, 55201
45192, 54578
44776, 55018
44611, 55159
45274, 55212
45043, 55061
44987, 54414
44621, 54980
44850, 54784
45341, 54523
45579, 55072
45010, 55015
44968, 55246
45375, 54236
45148, 54731
45109, 54931
44867, 54813
45182, 54813
45348, 55187
44846, 54672
45236, 54938
45001, 55052
45342, 54907
45146, 54593
44618, 55137
44352, 55146
45363, 54973
44957, 55184
44742, 55027
45096, 55150
44968, 54310
45644, 54776
44976, 54801
44941, 54719
45326, 55360
44973, 55175
44954, 55282
45363, 55117
45279, 55202
44976, 55006
45254, 54981
45355, 54966
44920, 54755
45108, 54778
45024, 55165
44922, 55327
44971, 54974
45471, 54999
45155, 54990
45304, 54699
45297, 55002
45158, 55519
44884, 55066
45194, 55298
45166, 55291
44880, 55116
45101, 55154
44942, 54494
45208, 55260
44950, 55273
44698, 54825
45057, 55149
44959, 54927
44951, 55367
45079, 54919
45375, 55629
44822, 54627
45097, 54772
45054, 54960
44935, 54653
45125, 54990
44944, 54733
44883, 54566
44912, 54947
45073, 55153
44879, 54689
44946, 54974
44685, 54819
44728, 55113
45291, 54561
44989, 55195
45143, 55209
45099, 54609
44925, 54792
45236, 55112
45143, 55108
44586, 55229
44707, 55071
44988, 54929
45295, 55361
45411, 55332
44979, 55321
44733, 55260
44997, 55266
44902, 55678
44926, 55662
45187, 54703
45071, 55123
44822, 55176
45130, 55220
44940, 54834
44888, 55217
45056, 55151
44837, 55103
45114, 54615
45040, 55074
45188, 55021
44691, 54955
45419, 54348
45068, 54713
45375, 54671
45035, 55118
45009, 55108
45171, 54844
44817, 54787
45076, 54819
45120, 55019
44976, 54853
45049, 54803
45329, 54820
44688, 55079
44816, 55119
44968, 55026
45235, 54803
45290, 55091
44961, 55069
44840, 55276
44892, 54665
45327, 54879
44703, 55036
44823, 55227
45083, 54627
44557, 54962
44918, 54813
44729, 54813
45269, 55186
44900, 55150
44930, 54916
45050, 55133
45261, 55150
44848, 54653
45366, 54954
45127, 54799
45606, 54539
44851, 54198
44820, 54820
45543, 54874
44859, 55007
45068, 55099
45325, 55037
45208, 54978
45020, 54637
44985, 54400
44898, 54740
45634, 55183
45211, 54699
45359, 54946
45183, 55068
45641, 55200
44717, 55071
45011, 54750
45039, 54991
45133, 55125
45084, 54857
45370, 55168
45144, 54491
44838, 55014
45003, 54739
45239, 54568
