100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 1
10, 2.39332, 2, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 1
426239, 12.9588, 2, 1, 1, 0
100, 0, 1, 00, 0, 1
186320, 12.1293, 2, 1, 1, 0
100, 0, 1, 00, 0, 2
398674, 12.8909, 2, 1, 1, 0
8034, 8.97427, 3, 1, 1, 0
100, 0, 1, 00, 0, 1
20, 2.68763, 2, 1, 1, 0
100, 0, 1, 00, 0, 1
2721, 7.87327, 2, 1, 1, 0
100, 0, 1, 00, 0, 1
864913, 13.6661, 2, 1, 1, 0
100, 0, 1, 00, 0, 1
3, 0.147957, 2, 1, 1, 0
100, 0, 1, 00, 0, 1
649, 6.41397, 2, 1, 1, 0
100, 0, 1, 00, 0, 3
39043, 10.5707, 2, 1, 1, 0
1000060, 14.4409, 3, 1, 1, 0
25201, 10.123, 4, 1, 1, 0
100, 0, 1, 00, 0, 1
66, 4.081, 2, 1, 1, 0
100, 0, 1, 00, 0, 2
97, 4.49269, 2, 1, 1, 0
3, 0.0023083, 3, 1, 1, 0
100, 0, 1, 00, 0, 3
96582, 11.4697, 2, 1, 1, 0
5311, 8.58708, 3, 1, 1, 0
262, 5.51136, 4, 1, 1, 0
100, 0, 1, 00, 0, 2
1001059, 14.4161, 2, 1, 1, 0
5606, 8.63781, 3, 1, 1, 0
100, 0, 1, 00, 0, 2
3, 0.919635, 2, 1, 1, 0
2, 0.703125, 3, 1, 1, 0
100, 0, 1, 00, 0, 2
52, 4.10233, 2, 1, 1, 0
260, 5.57567, 3, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 2
673554, 13.4149, 2, 1, 1, 0
2, 0.242179, 3, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 2
11188, 9.31261, 2, 1, 1, 0
3, 0.436858, 3, 1, 1, 0
100, 0, 1, 00, 0, 1
1301, 7.16141, 2, 1, 1, 0
