100, 0, 1, 00, 0, 3
1, 3.47756, 2, 1, 1, 0
240, 10.1341, 3, 1, 1, 0
28, 7.81234, 4, 1, 1, 0
100, 0, 1, 00, 0, 1
8458, 13.6381, 2, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 1
31, 7.98571, 2, 1, 1, 0
100, 0, 1, 00, 0, 2
273, 10.2303, 2, 1, 1, 0
8733, 13.6533, 3, 1, 1, 0
100, 0, 1, 00, 0, 1
1, 3.39665, 2, 1, 1, 0
100, 0, 1, 00, 0, 2
3, 6.0816, 2, 1, 1, 0
366, 10.4407, 3, 1, 1, 0
100, 0, 1, 00, 0, 3
4, 6.37909, 2, 1, 1, 0
300, 10.2572, 3, 1, 1, 0
132, 9.48731, 4, 1, 1, 0
100, 0, 1, 00, 0, 3
20, 7.37324, 2, 1, 1, 0
3553, 12.7618, 3, 1, 1, 0
3864, 12.8877, 4, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 2
4, 5.6617, 2, 1, 1, 0
3, 5.83794, 3, 1, 1, 0
100, 0, 1, 00, 0, 1
9944, 14.0073, 2, 1, 1, 0
100, 0, 1, 00, 0, 2
62, 8.59324, 2, 1, 1, 0
4663, 13.0268, 3, 1, 1, 0
100, 0, 1, 00, 0, 4
8, 6.29425, 2, 1, 1, 0
504, 10.7559, 3, 1, 1, 0
381, 10.5823, 4, 1, 1, 0
10046, 14.1884, 5, 1, 1, 0
100, 0, 1, 00, 0, 1
634, 11.1055, 2, 1, 1, 0
100, 0, 1, 00, 0, 1
25, 7.72661, 2, 1, 1, 0
100, 0, 1, 00, 0, 1
539, 10.8679, 2, 1, 1, 0
100, 0, 1, 00, 0, 2
13, 7.22102, 2, 1, 1, 0
156, 9.55825, 3, 1, 1, 0
100, 0, 1, 00, 0, 3
909, 11.4101, 2, 1, 1, 0
43, 8.16141, 3, 1, 1, 0
7661, 13.5487, 4, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 1
33, 8.05054, 2, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 2
1, 4.64568, 2, 1, 1, 0
6, 6.58234, 3, 1, 1, 0
100, 0, 1, 00, 0, 4
3, 5.76938, 2, 1, 1, 0
56, 8.66574, 3, 1, 1, 0
48, 8.52606, 4, 1, 1, 0
7, 6.63048, 5, 1, 1, 0
100, 0, 1, 00, 0, 2
2, 4.47397, 2, 1, 1, 0
9994, 14.3571, 3, 1, 1, 0
100, 0, 1, 00, 0, 1
108, 9.43049, 2, 1, 1, 0
100, 0, 1, 00, 0, 1
1, 2.00681, 2, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 1
3, 4.44283, 2, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 1
14, 7.23567, 2, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 2
2002, 12.2378, 2, 1, 1, 0
228, 9.92367, 3, 1, 1, 0
100, 0, 1, 00, 0, 1
27, 8.12563, 2, 1, 1, 0
100, 0, 1, 00, 0, 1
9, 6.17499, 2, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 3
1, 1.99878, 2, 1, 1, 0
532, 10.7604, 3, 1, 1, 0
26, 7.882, 4, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 1
166, 9.56374, 2, 1, 1, 0
100, 0, 1, 00, 0, 1
1, 4.72224, 2, 1, 1, 0
100, 0, 1, 00, 0, 3
1349, 11.7781, 2, 1, 1, 0
10025, 13.9997, 3, 1, 1, 0
1, 4.37893, 4, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 2
2, 4.21631, 2, 1, 1, 0
3, 5.97251, 3, 1, 1, 0
100, 0, 1, 00, 0, 3
757, 11.1669, 2, 1, 1, 0
126, 9.39391, 3, 1, 1, 0
5760, 13.2536, 4, 1, 1, 0
100, 0, 1, 00, 0, 3
987, 11.5104, 2, 1, 1, 0
1, 3.39429, 3, 1, 1, 0
8113, 13.5924, 4, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 1
40, 8.11827, 2, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 1
4, 5.08239, 2, 1, 1, 0
100, 0, 1, 00, 0, 2
3192, 12.6674, 2, 1, 1, 0
86, 9.32889, 3, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 3
1, 4.4301, 2, 1, 1, 0
1166, 11.6577, 3, 1, 1, 0
141, 9.59335, 4, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 3
279, 10.2522, 2, 1, 1, 0
22, 7.9244, 3, 1, 1, 0
37, 8.00759, 4, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 1
2, 5.51118, 2, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 1
13, 7.50598, 2, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 1
7971, 13.5919, 2, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 1
2941, 12.6062, 2, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 4
2, 5.06839, 2, 1, 1, 0
