0, 2, 602, 84.3943, 35, 32, 6
0, 0, 1927, 85.9092, 36, 32, 6
0, 0, 2, 92.1861, 37, 34, 7
100, 0, 268501006, 0, 1, 00, 0
100, 0, 0, 0, 1, 00, 0
0, 0, 36, 14.7391, 2, 1, 1
0, 0, 7, 12.127, 3, 1, 1
100, 0, 0, 0, 1, 00, 0
0, 0, 3355, 4.38594, 2, 1, 1
0, 0, 3317, 13.5727, 3, 1, 1
0, 0, 9, 14.3206, 4, 2, 2
0, 0, 4, 10.9539, 5, 2, 2
0, 0, 886, 28.7177, 6, 3, 2
0, 0, 37, 25.0678, 7, 3, 2
0, 0, 165, 26.7656, 8, 3, 2
0, 0, 6, 39.1792, 9, 8, 3
100, 0, 0, 0, 1, 00, 0
0, 0, 3356, 13.865, 2, 1, 1
0, 1, 3357, 5.72689, 3, 1, 1
0, 0, 3456, 8.78256, 4, 1, 1
100, 0, 0, 0, 1, 00, 0
2, 0, 3435, 10.305, 2, 1, 1
0, 1, 3393, 4.73827, 3, 1, 1
0, 3, 3364, 9.6127, 4, 1, 1
1, 0, 657, 25.0811, 5, 2, 2
0, 0, 356, 24.3561, 6, 2, 2
0, 0, 924, 19.7884, 7, 3, 2
0, 1, 19, 20.3472, 8, 4, 2
0, 0, 1, 33.0934, 9, 6, 3
0, 0, 284, 40.7441, 10, 6, 3
0, 0, 2, 34.8497, 11, 6, 3
0, 0, 2894, 42.4039, 12, 8, 3
0, 0, 1, 45.0821, 13, 11, 4
0, 0, 3, 51.0962, 14, 11, 4
0, 0, 11, 52.8496, 15, 12, 4
0, 0, 1, 66.8709, 16, 14, 5
0, 0, 4, 84.4768, 17, 16, 6
0, 0, 4, 100.9, 18, 17, 7
100, 0, 268501941, 0, 1, 00, 0
0, 0, 1, 7.27182, 2, 1, 1
0, 0, 43, 28.1844, 3, 2, 2
0, 0, 2, 39.5845, 4, 3, 3
0, 0, 90, 45.5439, 5, 3, 3
0, 0, 1, 55.1876, 6, 4, 4
0, 0, 18, 58.8154, 7, 4, 4
0, 0, 2, 55.2111, 8, 4, 4
0, 0, 584, 63.9967, 9, 5, 4
1, 0, 1928, 80.6563, 10, 7, 5
0, 0, 6, 74.3796, 11, 7, 5
100, 0, 0, 0, 1, 00, 0
100, 0, 268501006, 0, 1, 00, 0
100, 0, 0, 0, 1, 00, 0
0, 0, 18, 13.9664, 2, 1, 1
100, 0, 0, 0, 1, 00, 0
0, 0, 1, 0.580929, 2, 1, 1
0, 0, 76, 5.9719, 3, 1, 1
0, 0, 5, 3.05397, 4, 1, 1
0, 0, 66, 21.7216, 5, 2, 2
0, 0, 28, 20.8065, 6, 2, 2
0, 0, 4, 17.7584, 7, 2, 2
0, 0, 1, 14.9016, 8, 2, 2
0, 0, 296, 24.0383, 9, 4, 2
0, 0, 25, 37.1828, 10, 5, 3
0, 0, 26, 36.9709, 11, 5, 3
0, 0, 163, 39.2247, 12, 5, 3
0, 0, 1, 33.8224, 13, 6, 3
0, 0, 43, 35.7145, 14, 8, 3
0, 0, 1, 34.3007, 15, 9, 3
0, 0, 60, 54.8583, 16, 10, 4
0, 0, 12, 52.9187, 17, 10, 4
0, 0, 60, 54.5898, 18, 11, 4
0, 0, 87, 54.7562, 19, 11, 4
0, 0, 3, 51.5088, 20, 12, 4
0, 0, 1167, 55.7776, 21, 14, 4
0, 0, 357, 73.2914, 22, 16, 5
0, 0, 181, 72.3923, 23, 17, 5
0, 0, 5, 68.2991, 24, 18, 5
0, 0, 68, 71.1078, 25, 18, 5
1, 1, 3042, 75.1695, 26, 19, 5
0, 0, 11, 69.3495, 27, 19, 5
0, 0, 220, 89.174, 28, 22, 6
0, 0, 130, 88.6409, 29, 22, 6
0, 0, 1, 82.2585, 30, 25, 6
0, 0, 232, 88.7513, 31, 26, 6
0, 0, 1, 83.1263, 32, 27, 6
0, 0, 1, 82.1714, 33, 27, 6
0, 0, 23, 102.983, 34, 28, 7
0, 0, 1965, 107.098, 35, 30, 7
0, 0, 1504, 106.84, 36, 30, 7
0, 0, 117, 104.043, 37, 30, 7
0, 0, 1, 95.8189, 38, 31, 7
0, 0, 85, 104.119, 39, 31, 7
0, 0, 11, 100.278, 40, 33, 7
0, 0, 1106, 123.903, 41, 34, 8
0, 0, 32, 118.866, 42, 35, 8
0, 0, 25, 118.392, 43, 35, 8
0, 0, 519, 122.241, 44, 36, 8
0, 0, 1, 112.851, 45, 40, 8
0, 0, 883, 121.685, 46, 40, 8
0, 0, 9, 116.645, 47, 40, 8
0, 0, 11, 135.29, 48, 41, 9
0, 0, 1, 131.506, 49, 41, 9
0, 0, 1, 130.917, 50, 43, 9
0, 0, 249, 137.967, 51, 44, 9
0, 0, 730, 137.852, 52, 46, 9
0, 0, 222, 153.534, 53, 50, 10
100, 0, 268501006, 0, 1, 00, 0
0, 0, 390, 17.6972, 2, 1, 1
0, 0, 533, 17.9956, 3, 1, 1
0, 0, 331, 34.1297, 4, 2, 2
0, 0, 3, 44.4347, 5, 4, 3
0, 0, 141, 49.8748, 6, 4, 3
0, 0, 68, 48.6638, 7, 4, 3
0, 0, 419, 67.3386, 8, 7, 4
0, 0, 1354, 68.3455, 9, 7, 4
0, 0, 6, 62.6128, 10, 7, 4
0, 0, 29, 80.4811, 11, 9, 5
0, 0, 1, 77.4693, 12, 9, 5
0, 0, 68, 81.7295, 13, 9, 5
0, 0, 115, 82.4226, 14, 10, 5
0, 0, 79, 97.9218, 15, 11, 6
0, 0, 2452, 101.837, 16, 11, 6
0, 0, 1140, 101.716, 17, 12, 6
0, 0, 32, 97.5468, 18, 14, 6
0, 0, 24, 113.228, 19, 15, 7
0, 0, 10, 112.724, 20, 17, 7
0, 0, 2, 108.206, 21, 18, 7
0, 0, 1, 110.406, 22, 18, 7
0, 0, 33, 130.531, 23, 20, 8
0, 0, 1, 142.863, 24, 23, 9
0, 0, 79, 164.469, 25, 24, 10
0, 0, 18, 162.066, 26, 24, 10
0, 0, 281, 181.578, 27, 26, 11
100, 0, 268501006, 0, 1, 00, 0
100, 0, 0, 0, 1, 00, 0
0, 0, 179, 16.6208, 2, 1, 1
0, 0, 124, 16.367, 3, 1, 1
0, 0, 1116, 35.2957, 4, 2, 2
0, 0, 57, 48.6746, 5, 4, 3
0, 0, 1, 43.8807, 6, 4, 3
0, 1, 2002, 69.0359, 7, 5, 4
1, 1, 349, 66.8922, 8, 6, 4
0, 0, 449, 67.2592, 9, 6, 4
0, 0, 3, 78.4041, 10, 7, 5
0, 0, 9, 79.3162, 11, 9, 5
0, 0, 5, 95.2201, 12, 10, 6
0, 0, 177, 99.4265, 13, 10, 6
0, 0, 228, 115.964, 14, 12, 7
0, 0, 478, 116.996, 15, 13, 7
100, 0, 0, 0, 1, 00, 0
0, 0, 3427, 11.7839, 2, 1, 1
0, 0, 3453, 4.67487, 3, 1, 1
3, 0, 3465, 6.62387, 4, 1, 1
1, 0, 3407, 14.1225, 5, 1, 1
0, 0, 30, 15.6763, 6, 3, 2
1, 1, 2895, 22.8222, 7, 4, 2
0, 1, 44, 25.6206, 8, 5, 2
0, 0, 2, 31.5363, 9, 7, 3
100, 0, 0, 0, 1, 00, 0
0, 0, 3406, 10.0666, 2, 1, 1
0, 0, 547, 1.75466, 3, 1, 1
0, 0, 141, 16.6116, 4, 3, 2
0, 0, 264, 17.4149, 5, 3, 2
0, 0, 9, 13.4837, 6, 3, 2
0, 0, 18, 30.6379, 7, 4, 3
0, 0, 27, 31.1289, 8, 6, 3
0, 0, 1, 27.8278, 9, 6, 3
0, 0, 36, 31.3599, 10, 6, 3
2, 0, 2261, 52.6723, 11, 8, 4
0, 0, 61, 49.1158, 12, 9, 4
0, 0, 1, 42.2436, 13, 10, 4
0, 0, 3, 61.4204, 14, 11, 5
0, 0, 76, 65.3961, 15, 11, 5
0, 0, 8, 61.4718, 16, 13, 5
0, 0, 2, 57.3816, 17, 13, 5
100, 0, 268501006, 0, 1, 00, 0
0, 0, 10, 9.70177, 2, 1, 1
0, 0, 1429, 31.9301, 3, 2, 2
0, 0, 1480, 31.9483, 4, 2, 2
0, 0, 1496, 31.6706, 5, 2, 2
0, 0, 29, 43.6435, 6, 4, 3
0, 0, 366, 46.8097, 7, 4, 3
0, 0, 277, 46.7698, 8, 4, 3
0, 0, 298, 46.6702, 9, 4, 3
0, 0, 185, 62.8803, 10, 8, 4
0, 0, 95, 62.2442, 11, 8, 4
0, 0, 900, 81.0547, 12, 10, 5
1, 0, 2512, 82.5399, 13, 11, 5
0, 0, 1, 87.1435, 14, 13, 6
0, 0, 1496, 98.5215, 15, 13, 6
0, 0, 1268, 114.81, 16, 15, 7
100, 0, 0, 0, 1, 00, 0
0, 0, 3005, 3.63752, 2, 1, 1
1, 0, 3512, 5.8603, 3, 1, 1
0, 0, 3491, 6.7364, 4, 1, 1
0, 0, 4, 12.6815, 5, 2, 2
0, 0, 211, 19.2145, 6, 3, 2
0, 0, 7, 15.3747, 7, 3, 2
0, 0, 13, 16.9948, 8, 4, 2
0, 0, 2, 29.0871, 9, 6, 3
0, 0, 987, 37.4506, 10, 6, 3
0, 0, 4, 46.3027, 11, 9, 4
0, 0, 1, 44.8276, 12, 9, 4
0, 0, 3, 46.4447, 13, 10, 4
0, 0, 587, 68.2813, 14, 11, 5
0, 0, 61, 66.3191, 15, 13, 5
0, 0, 1, 77.2869, 16, 14, 6
100, 0, 0, 0, 1, 00, 0
0, 0, 1615, 2.99535, 2, 1, 1
100, 0, 0, 0, 1, 00, 0
0, 0, 3455, 13.3415, 2, 1, 1
0, 0, 5, 21.1006, 3, 2, 2
0, 0, 92, 25.6183, 4, 2, 2
0, 0, 256, 41.8453, 5, 3, 3
0, 0, 2, 36.4693, 6, 3, 3
0, 0, 117, 42.0727, 7, 4, 3
0, 0, 72, 41.8644, 8, 4, 3
0, 0, 39, 56.5851, 9, 5, 4
0, 0, 277, 58.6545, 10, 6, 4
0, 0, 89, 58.0542, 11, 7, 4
0, 0, 4, 55.3854, 12, 8, 4
0, 0, 250, 75.2636, 13, 9, 5
0, 0, 123, 74.1771, 14, 9, 5
0, 0, 14, 72.1551, 15, 9, 5
0, 0, 17, 72.0838, 16, 10, 5
0, 0, 552, 76.7236, 17, 11, 5
0, 0, 7, 71.47, 18, 11, 5
0, 0, 2, 87.1381, 19, 15, 6
0, 0, 619, 92.9618, 20, 15, 6
0, 0, 1, 85.5189, 21, 15, 6
0, 0, 58, 90.0099, 22, 16, 6
0, 0, 73, 90.1961, 23, 16, 6
0, 0, 19, 89.2551, 24, 17, 6
0, 0, 85, 90.9253, 25, 17, 6
0, 0, 33, 89.8564, 26, 17, 6
0, 0, 68, 107.494, 27, 19, 7
0, 0, 1, 103.062, 28, 19, 7
0, 0, 1685, 111.045, 29, 19, 7
0, 0, 1, 102.317, 30, 20, 7
0, 0, 349, 108.309, 31, 23, 7
0, 0, 2, 103.45, 32, 23, 7
0, 0, 2043, 110.852, 33, 26, 7
0, 1, 868, 127.066, 34, 28, 8
0, 0, 340, 126.146, 35, 28, 8
0, 0, 2056, 127.945, 36, 28, 8
0, 0, 26, 122.909, 37, 29, 8
0, 0, 142, 124.639, 38, 29, 8
0, 0, 4, 120.295, 39, 30, 8
0, 0, 6, 120.58, 40, 30, 8
0, 0, 88, 123.862, 41, 30, 8
0, 0, 152, 123.961, 42, 31, 8
0, 0, 10, 119.745, 43, 31, 8
0, 0, 1, 115.935, 44, 32, 8
0, 0, 74, 123.919, 45, 32, 8
0, 0, 20, 139.469, 46, 34, 9
0, 0, 54, 140.223, 47, 36, 9
0, 0, 243, 141.959, 48, 36, 9
0, 0, 19, 139.107, 49, 38, 9
1, 0, 323, 141.748, 50, 39, 9
0, 0, 45, 139.085, 51, 40, 9
0, 0, 285, 141.258, 52, 40, 9
0, 0, 77, 139.996, 53, 41, 9
0, 0, 530, 142.475, 54, 41, 9
0, 0, 2166, 143.379, 55, 42, 9
0, 0, 113, 138.873, 56, 43, 9
0, 0, 87, 138.769, 57, 43, 9
0, 0, 1934, 140.878, 58, 44, 9
0, 0, 20, 135.478, 59, 44, 9
0, 0, 1, 153.972, 60, 47, 10
0, 0, 8, 153.675, 61, 49, 10
0, 0, 1, 150.945, 62, 51, 10
0, 0, 5, 152.213, 63, 51, 10
0, 0, 436, 158.89, 64, 54, 10
0, 0, 178, 157.694, 65, 54, 10
0, 0, 164, 157.096, 66, 55, 10
0, 0, 26, 153.963, 67, 56, 10
0, 0, 1684, 158.541, 68, 56, 10
0, 0, 6, 153.251, 69, 57, 10
0, 0, 293, 155.33, 70, 58, 10
0, 0, 1, 148.892, 71, 59, 10
0, 0, 41, 174.611, 72, 60, 11
100, 0, 268501006, 0, 1, 00, 0
0, 0, 54, 11.7338, 2, 1, 1
0, 0, 624, 30.9302, 3, 2, 2
100, 0, 0, 0, 1, 00, 0
0, 0, 2252, 3.36414, 2, 1, 1
100, 0, 0, 0, 1, 00, 0
0, 0, 2772, 9.71084, 2, 1, 1
0, 0, 1303, 25.2799, 3, 2, 2
0, 0, 24, 37.4495, 4, 3, 3
0, 0, 1896, 42.1071, 5, 3, 3
0, 0, 381, 57.0197, 6, 4, 4
0, 0, 3, 50.3376, 7, 5, 4
0, 0, 491, 57.1595, 8, 5, 4
0, 0, 14, 69.6468, 9, 6, 5
0, 0, 2, 67.3567, 10, 8, 5
0, 0, 32, 70.6318, 11, 8, 5
0, 0, 212, 88.9797, 12, 10, 6
0, 0, 1079, 91.1536, 13, 11, 6
0, 0, 22, 86.5366, 14, 11, 6
0, 0, 14, 103.406, 15, 13, 7
0, 0, 6, 101.411, 16, 14, 7
0, 0, 35, 103.546, 17, 14, 7
0, 0, 334, 106.056, 18, 14, 7
0, 0, 371, 123.495, 19, 15, 8
0, 0, 54, 120.609, 20, 17, 8
0, 0, 3, 117.328, 21, 17, 8
0, 0, 2, 116.346, 22, 18, 8
0, 0, 1265, 123.915, 23, 18, 8
0, 0, 105, 121.241, 24, 18, 8
0, 0, 3, 134.645, 25, 20, 9
0, 0, 1, 130.237, 26, 20, 9
0, 0, 37, 136.841, 27, 21, 9
0, 0, 253, 138.821, 28, 21, 9
0, 0, 2455, 141.028, 29, 23, 9
0, 0, 1, 133.21, 30, 23, 9
0, 0, 582, 139.538, 31, 23, 9
0, 0, 108, 155.147, 32, 25, 10
0, 0, 738, 156.812, 33, 27, 10
0, 0, 1, 148.761, 34, 28, 10
1, 0, 1428, 157.964, 35, 30, 10
0, 0, 10, 169.017, 36, 32, 11
100, 0, 268501941, 0, 1, 00, 0
0, 0, 1, 6.83984, 2, 1, 1
0, 0, 17, 11.1433, 3, 1, 1
1, 1, 3342, 33.5212, 4, 3, 2
0, 0, 78, 29.3135, 5, 3, 2
0, 0, 2462, 33.1258, 6, 3, 2
0, 0, 194, 30.4169, 7, 3, 2
0, 0, 145, 46.4357, 8, 5, 3
0, 0, 71, 45.7473, 9, 7, 3
0, 0, 11, 60.2861, 10, 9, 4
0, 1, 1253, 82.0949, 11, 10, 5
0, 0, 1, 72.8935, 12, 10, 5
0, 0, 13, 93.5896, 13, 11, 6
0, 0, 1, 86.5259, 14, 11, 6
0, 0, 1, 106.066, 15, 13, 7
1, 0, 1458, 111.094, 16, 14, 7
0, 0, 5, 121.158, 17, 16, 8
100, 0, 0, 0, 1, 00, 0
0, 0, 887, 18.7, 2, 1, 1
0, 0, 8, 30.2692, 3, 2, 2
100, 0, 0, 0, 1, 00, 0
0, 0, 218, 0.457844, 2, 1, 1
0, 0, 476, 1.67412, 3, 1, 1
1, 1, 3421, 10.1681, 4, 1, 1
0, 0, 1, 11.3134, 5, 3, 2
0, 0, 1531, 25.8914, 6, 4, 2
0, 0, 2266, 42.768, 7, 6, 3
0, 0, 520, 41.1181, 8, 6, 3
0, 0, 15, 37.2324, 9, 6, 3
0, 0, 591, 57.9172, 10, 7, 4
0, 0, 79, 55.4902, 11, 7, 4
0, 0, 5, 51.7322, 12, 7, 4
100, 0, 0, 0, 1, 00, 0
100, 0, 268501941, 0, 1, 00, 0
0, 0, 2187, 19.373, 2, 1, 1
0, 0, 284, 17.3742, 3, 1, 1
0, 0, 11, 13.5343, 4, 1, 1
0, 0, 1, 26.2644, 5, 2, 2
0, 0, 1, 25.2014, 6, 3, 2
0, 0, 1048, 35.4368, 7, 3, 2
0, 0, 160, 32.9262, 8, 4, 2
0, 0, 2, 43.0585, 9, 5, 3
0, 0, 1886, 51.183, 10, 5, 3
0, 0, 25, 46.8276, 11, 5, 3
0, 0, 2, 42.9268, 12, 6, 3
0, 0, 283, 50.4818, 13, 7, 3
0, 0, 491, 51.0438, 14, 7, 3
0, 0, 4, 60.4802, 15, 9, 4
0, 0, 160, 65.3948, 16, 11, 4
0, 0, 126, 66.154, 17, 13, 4
0, 0, 1, 72.0583, 18, 15, 5
2, 1, 2409, 84.8099, 19, 16, 5
0, 0, 159, 98.1822, 20, 19, 6
0, 0, 1, 92.849, 21, 19, 6
0, 0, 87, 97.4325, 22, 19, 6
0, 1, 1510, 100.87, 23, 19, 6
0, 0, 211, 115.244, 24, 21, 7
0, 0, 39, 112.999, 25, 22, 7
0, 0, 951, 133.4, 26, 24, 8
0, 0, 726, 133.297, 27, 24, 8
0, 0, 137, 131.362, 28, 24, 8
0, 0, 1880, 133.812, 29, 25, 8
0, 0, 309, 131.759, 30, 25, 8
0, 0, 2, 141.633, 31, 27, 9
0, 0, 1417, 150.501, 32, 28, 9
0, 0, 200, 147.731, 33, 29, 9
0, 0, 33, 145.823, 34, 30, 9
0, 0, 88, 146.936, 35, 30, 9
0, 0, 1, 157.767, 36, 33, 10
0, 0, 71, 163.027, 37, 34, 10
0, 0, 241, 164.371, 38, 35, 10
0, 0, 1093, 182.011, 39, 36, 11
100, 0, 268501941, 0, 1, 00, 0
100, 0, 0, 0, 1, 00, 0
100, 0, 268501941, 0, 1, 00, 0
0, 0, 13, 13.7832, 2, 1, 1
100, 0, 268501941, 0, 1, 00, 0
0, 0, 45, 5.25251, 2, 1, 1
0, 0, 370, 7.43155, 3, 1, 1
0, 0, 33, 20.8985, 4, 3, 2
0, 0, 6, 35.9439, 5, 4, 3
100, 0, 0, 0, 1, 00, 0
0, 0, 3384, 11.664, 2, 1, 1
0, 2, 3426, 14.6201, 3, 1, 1
0, 0, 3367, 13.8411, 4, 1, 1
0, 0, 111, 24.5029, 5, 2, 2
0, 0, 12, 21.6431, 6, 2, 2
0, 0, 3, 19.7849, 7, 2, 2
0, 0, 10, 24.3844, 8, 3, 2
0, 0, 1542, 29.4757, 9, 4, 2
0, 0, 75, 40.3454, 10, 5, 3
0, 0, 6, 40.2661, 11, 8, 3
0, 0, 70, 43.0973, 12, 8, 3
0, 0, 490, 45.1953, 13, 8, 3
0, 0, 7, 39.8371, 14, 9, 3
0, 0, 39, 41.7619, 15, 9, 3
0, 0, 181, 43.4648, 16, 9, 3
0, 0, 300, 61.1142, 17, 11, 4
0, 0, 330, 60.9877, 18, 11, 4
0, 0, 905, 62.2737, 19, 11, 4
0, 1, 761, 62.17, 20, 12, 4
0, 0, 2, 55.6539, 21, 12, 4
0, 0, 44, 58.9437, 22, 13, 4
0, 0, 9, 57.8735, 23, 13, 4
0, 0, 998, 61.8699, 24, 14, 4
0, 0, 1, 54.4467, 25, 14, 4
0, 0, 53, 58.579, 26, 16, 4
0, 0, 70, 75.7308, 27, 18, 5
0, 0, 3, 72.3157, 28, 18, 5
0, 0, 83, 75.6539, 29, 18, 5
0, 0, 138, 76.7817, 30, 21, 5
0, 0, 310, 77.8065, 31, 21, 5
0, 0, 5, 73.7626, 32, 21, 5
0, 0, 1143, 78.577, 33, 24, 5
0, 0, 1943, 79.1365, 34, 24, 5
0, 0, 2534, 79.2652, 35, 26, 5
0, 0, 1, 69.6148, 36, 26, 5
0, 0, 67, 91.8551, 37, 29, 6
0, 0, 139, 93.4398, 38, 31, 6
0, 0, 290, 93.3657, 39, 34, 6
0, 1, 1372, 111.715, 40, 39, 7
0, 0, 287, 126.538, 41, 40, 8
0, 0, 2, 120.857, 42, 40, 8
0, 0, 1114, 128.035, 43, 40, 8
0, 0, 2444, 145.378, 44, 41, 9
0, 0, 934, 144.084, 45, 42, 9
0, 0, 1, 135.839, 46, 43, 9
0, 0, 231, 142.867, 47, 43, 9
0, 0, 29, 157.255, 48, 44, 10
0, 0, 20, 156.258, 49, 44, 10
0, 0, 40, 157.189, 50, 45, 10
0, 1, 3264, 161.859, 51, 45, 10
0, 0, 1, 154.332, 52, 47, 10
0, 0, 5, 171.955, 53, 48, 11
100, 0, 268501006, 0, 1, 00, 0
0, 0, 1, 6.68578, 2, 1, 1
100, 0, 0, 0, 1, 00, 0
0, 1, 3471, 10.0071, 2, 1, 1
0, 0, 4, 2.10598, 3, 1, 1
0, 0, 1185, 8.71671, 4, 1, 1
0, 0, 1, 19.3455, 5, 2, 2
0, 0, 39, 20.9968, 6, 3, 2
0, 0, 129, 22.3698, 7, 3, 2
0, 0, 1334, 41.4633, 8, 6, 3
0, 0, 278, 55.9798, 9, 8, 4
0, 0, 266, 56.1422, 10, 8, 4
0, 0, 180, 55.8205, 11, 8, 4
0, 0, 95, 71.4136, 12, 9, 5
0, 0, 949, 74.0272, 13, 9, 5
0, 0, 63, 70.9733, 14, 9, 5
0, 0, 145, 71.6946, 15, 9, 5
0, 0, 249, 89.1481, 16, 12, 6
0, 0, 24, 86.0529, 17, 12, 6
0, 0, 702, 90.2036, 18, 14, 6
0, 0, 1, 97.6769, 19, 17, 7
100, 0, 268501932, 0, 1, 00, 0
100, 0, 0, 0, 1, 00, 0
0, 0, 77, 15.6701, 2, 1, 1
100, 0, 0, 0, 1, 00, 0
0, 0, 3, 2.86642, 2, 1, 1
100, 0, 0, 0, 1, 00, 0
100, 0, 268501006, 0, 1, 00, 0
0, 0, 9, 12.9906, 2, 1, 1
0, 0, 482, 17.9495, 3, 1, 1
0, 0, 15, 13.8442, 4, 1, 1
1, 1, 2407, 35.7417, 5, 2, 2
0, 0, 2, 25.0947, 6, 3, 2
0, 0, 20, 30.9384, 7, 3, 2
0, 0, 556, 34.7123, 8, 3, 2
0, 0, 4, 28.9612, 9, 4, 2
0, 0, 8, 28.839, 10, 4, 2
0, 0, 1, 27.204, 11, 4, 2
0, 0, 451, 50.2985, 12, 5, 3
0, 0, 1, 39.7249, 13, 6, 3
0, 0, 7, 43.0553, 14, 6, 3
0, 0, 7, 46.3937, 15, 7, 3
0, 0, 111, 49.2443, 16, 8, 3
0, 0, 1, 43.2388, 17, 8, 3
0, 0, 8, 46.1791, 18, 8, 3
0, 0, 3, 44.6599, 19, 10, 3
0, 0, 2, 60.4251, 20, 12, 4
0, 0, 197, 65.9404, 21, 12, 4
0, 0, 1, 60.3909, 22, 12, 4
0, 0, 3268, 69.6544, 23, 15, 4
0, 0, 70, 80.8555, 24, 20, 5
0, 0, 12, 78.7157, 25, 20, 5
0, 1, 2035, 85.2306, 26, 22, 5
0, 0, 1, 75.1492, 27, 23, 5
0, 0, 1, 91.7732, 28, 25, 6
0, 0, 18, 96.3252, 29, 25, 6
0, 0, 10, 96.3717, 30, 26, 6
0, 0, 1100, 116.264, 31, 28, 7
0, 0, 174, 115.466, 32, 29, 7
0, 0, 90, 115.65, 33, 30, 7
1, 0, 1097, 118.281, 34, 30, 7
0, 0, 16, 113.745, 35, 30, 7
0, 0, 60, 114.349, 36, 30, 7
0, 0, 175, 132.207, 37, 32, 8
0, 0, 3, 128.594, 38, 33, 8
0, 0, 3, 129.051, 39, 33, 8
0, 0, 62, 131.714, 40, 33, 8
0, 0, 10, 129.517, 41, 34, 8
0, 0, 52, 131.788, 42, 35, 8
0, 0, 75, 132.13, 43, 35, 8
0, 0, 21, 146.525, 44, 37, 9
0, 0, 17, 145.958, 45, 37, 9
0, 0, 8, 145.14, 46, 37, 9
0, 0, 1496, 151.081, 47, 37, 9
0, 0, 4, 145.131, 48, 38, 9
0, 0, 419, 150.294, 49, 40, 9
0, 0, 2524, 152.198, 50, 41, 9
0, 0, 9, 145.876, 51, 41, 9
0, 0, 21, 147.336, 52, 42, 9
0, 0, 2712, 152.482, 53, 43, 9
1, 0, 870, 151.288, 54, 43, 9
0, 0, 1009, 167.37, 55, 44, 10
0, 0, 52, 163.959, 56, 45, 10
0, 0, 1096, 166.928, 57, 45, 10
0, 0, 59, 164.122, 58, 46, 10
0, 0, 737, 166.741, 59, 47, 10
0, 0, 930, 166.905, 60, 47, 10
0, 0, 1, 159.437, 61, 49, 10
0, 0, 2111, 168.454, 62, 50, 10
0, 0, 8, 162.204, 63, 50, 10
0, 0, 1, 161.524, 64, 51, 10
0, 0, 1, 157.946, 65, 53, 10
0, 0, 121, 165.646, 66, 53, 10
0, 0, 441, 166.821, 67, 54, 10
0, 0, 597, 183.391, 68, 55, 11
100, 0, 268501006, 0, 1, 00, 0
100, 0, 0, 0, 1, 00, 0
0, 0, 3, 12.5069, 2, 1, 1
100, 0, 0, 0, 1, 00, 0
100, 0, 268501006, 0, 1, 00, 0
0, 0, 1, 10.5266, 2, 1, 1
100, 0, 0, 0, 1, 00, 0
100, 0, 0, 0, 1, 00, 0
0, 0, 9, 13.0027, 2, 1, 1
0, 0, 20, 14.498, 3, 1, 1
0, 0, 1, 10.7825, 4, 1, 1
0, 0, 2374, 35.767, 5, 2, 2
0, 0, 103, 32.1832, 6, 2, 2
0, 2, 3237, 36.0375, 7, 2, 2
0, 0, 962, 34.8684, 8, 2, 2
0, 0, 101, 32.6704, 9, 3, 2
0, 0, 1677, 35.9514, 10, 3, 2
0, 0, 102, 48.7853, 11, 6, 3
0, 0, 274, 49.6268, 12, 6, 3
0, 0, 2, 44.4004, 13, 9, 3
