10, 0
9, 2
1859, 1515
10, 0
9, 8
1787, 1604
10, 0
6104, 5151
53436, 46413
13754, 11858
53724, 46357
21027, 17916
53787, 46395
53923, 46265
53914, 46203
53926, 46236
54209, 45961
53676, 45951
53951, 46445
53481, 46396
53366, 46310
53487, 46201
53718, 46067
53499, 46436
53669, 46382
53863, 46187
53855, 46278
53678, 46146
53956, 46442
54079, 46130
53669, 46592
53673, 46566
53332, 46468
53623, 46235
53657, 46184
53661, 46425
53697, 46626
53575, 46056
53698, 46133
54128, 46331
53564, 46512
53620, 46416
53466, 45826
53412, 46235
53618, 46199
53633, 45929
53708, 46330
53922, 46075
53582, 46264
53864, 46103
53808, 46578
53626, 45963
53673, 46134
53922, 46337
53662, 46405
53756, 46430
54107, 46572
53386, 46222
53686, 46397
54040, 46482
53474, 46143
53537, 46407
53871, 46300
53870, 46679
54022, 46354
53481, 46541
53970, 46388
54169, 46177
53959, 46242
53646, 46469
53823, 46368
54030, 46286
53769, 46074
53829, 46497
53512, 46351
53701, 46038
53871, 46305
53853, 46362
53656, 46034
53907, 46063
53682, 46018
53809, 46086
53547, 46384
53683, 45987
53494, 46600
53820, 46127
53897, 46414
53826, 46115
53863, 45765
53269, 45894
53970, 46333
53964, 46263
53335, 46567
53371, 46187
53214, 46620
53886, 46195
53946, 46299
53915, 46527
53761, 46238
53674, 46691
53294, 46462
53600, 46667
53621, 46547
53681, 46680
53850, 46486
53894, 46295
53455, 46374
53732, 46111
53468, 46098
53924, 46351
53667, 46310
53904, 46247
53646, 45919
53927, 46018
53778, 46213
53319, 46232
53623, 46405
54086, 46340
53317, 46054
53804, 46404
53601, 46006
53875, 46779
53614, 46097
53516, 46259
53778, 46429
53715, 46785
53786, 46406
54161, 46027
53917, 46441
53768, 46182
53262, 46146
53316, 46305
53860, 46453
53560, 46495
53643, 46525
53445, 46194
53440, 46405
53815, 46368
53661, 46268
53371, 46358
53966, 46260
53410, 46536
53728, 45880
53798, 46327
53522, 46233
54124, 46221
53923, 46067
53614, 46454
53648, 46420
53994, 46489
53439, 46362
53417, 46501
53352, 46345
53849, 46347
53751, 46162
53974, 46128
53903, 46436
54145, 46098
53599, 46070
53543, 46244
53552, 46215
53941, 46134
53471, 45996
53748, 46219
53521, 46101
53837, 46430
53585, 46511
53951, 46554
53614, 46298
53863, 45986
53914, 46261
53854, 46235
53634, 46489
53415, 46157
53949, 46536
53503, 46156
52981, 46250
53547, 46464
53421, 46723
53475, 46458
53411, 46392
53828, 46189
53621, 46224
54082, 46186
53463, 46442
53300, 46027
53811, 46230
53925, 46526
53396, 46471
53835, 46067
53900, 46315
53881, 46464
53198, 46531
53735, 46229
53809, 46248
53809, 46255
53610, 46208
53929, 46334
53619, 46299
53915, 45721
53891, 45964
54273, 45945
53900, 46505
53659, 46026
53762, 46138
53715, 46490
53825, 46334
53921, 46161
53708, 46216
53997, 46369
54003, 45961
53881, 46128
53916, 46360
53556, 46147
54003, 46369
53657, 46099
53779, 46267
53469, 46341
53880, 45878
53574, 46578
54039, 46083
53760, 45917
53753, 46431
53546, 46108
54075, 45931
53436, 46512
53351, 46597
53636, 46428
53349, 46141
54026, 45984
54170, 46441
54012, 46576
54089, 46334
53896, 46697
53337, 46301
53683, 46265
53968, 46594
53687, 46707
53545, 46028
53332, 46504
53887, 46280
53691, 46453
53859, 46594
53896, 46615
53929, 46390
53707, 46036
54030, 45681
53453, 46086
53592, 45986
53642, 46073
53650, 46467
53809, 46724
53647, 45866
53946, 46496
53504, 46330
53877, 46393
53586, 46085
53647, 46090
54041, 46361
53741, 46128
53369, 46427
53823, 46241
53533, 46201
53279, 46732
54235, 46172
53750, 46395
53692, 46526
53744, 46061
53549, 46313
53688, 46241
54107, 46127
