100, 0, 1, 00, 0, 2
36430, 10.488, 2, 1, 1, 0
6732, 8.80262, 3, 1, 1, 0
100, 0, 1, 00, 0, 3
19846, 9.89991, 2, 1, 1, 0
3119, 8.02151, 3, 1, 1, 0
9, 2.46971, 4, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 1
374558, 12.8276, 2, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 2
1001815, 13.8761, 2, 1, 1, 0
28850, 10.2688, 3, 1, 1, 0
100, 0, 1, 00, 0, 1
10784, 9.27107, 2, 1, 1, 0
100, 0, 1, 00, 0, 2
108889, 11.5935, 2, 1, 1, 0
22785, 10.0318, 3, 1, 1, 0
100, 0, 1, 00, 0, 2
126979, 11.7499, 2, 1, 1, 0
41482, 10.6223, 3, 1, 1, 0
100, 0, 1, 00, 0, 2
885857, 13.6901, 2, 1, 1, 0
475, 6.20797, 3, 1, 1, 0
100, 0, 1, 00, 0, 3
1409, 7.20872, 2, 1, 1, 0
1014, 6.96494, 3, 1, 1, 0
269, 5.65187, 4, 1, 1, 0
100, 0, 1, 00, 0, 1
15, 2.88242, 2, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 1
34764, 10.45, 2, 1, 1, 0
100, 0, 1, 00, 0, 2
2443, 7.78345, 2, 1, 1, 0
23, 2.88967, 3, 1, 1, 0
100, 0, 1, 00, 0, 2
207, 5.19968, 2, 1, 1, 0
999205, 14.8201, 3, 1, 1, 0
100, 0, 1, 00, 0, 3
163, 4.8651, 2, 1, 1, 0
11369, 9.33195, 3, 1, 1, 0
13, 1.94156, 4, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 2
3177, 8.05342, 2, 1, 1, 0
39654, 10.5858, 3, 1, 1, 0
100, 0, 1, 00, 0, 3
137569, 11.828, 2, 1, 1, 0
4, 1.27304, 3, 1, 1, 0
84652, 11.334, 4, 1, 1, 0
100, 0, 1, 00, 0, 1
8595, 9.06062, 2, 1, 1, 0
100, 0, 1, 00, 0, 1
26814, 10.181, 2, 1, 1, 0
100, 0, 1, 00, 0, 1
13776, 9.52106, 2, 1, 1, 0
100, 0, 1, 00, 0, 4
166, 5.0877, 2, 1, 1, 0
1136, 7.02527, 3, 1, 1, 0
488918, 13.0957, 4, 1, 1, 0
1188, 7.07906, 5, 1, 1, 0
100, 0, 1, 00, 0, 2
23, 3.2989, 2, 1, 1, 0
45686, 10.7172, 3, 1, 1, 0
100, 0, 1, 00, 0, 1
82001, 11.3066, 2, 1, 1, 0
100, 0, 1, 00, 0, 4
48281, 10.7755, 2, 1, 1, 0
4, 1.58991, 3, 1, 1, 0
548, 6.27832, 4, 1, 1, 0
3828, 8.24939, 5, 1, 1, 0
100, 0, 1, 00, 0, 1
