10, 0
22744, 26576
33961, 39848
46484, 53259
46261, 54007
46359, 53975
46109, 53828
46303, 53978
46350, 54162
46360, 54104
46144, 53745
46234, 54007
46425, 53935
46137, 53581
46278, 53706
46281, 54148
46662, 53829
45778, 53645
46143, 53695
46066, 54006
46450, 53650
46531, 53858
46436, 53711
46192, 53386
46131, 53795
46116, 54212
46342, 54140
46162, 53635
46106, 54270
46416, 54014
46193, 54134
46345, 53645
46056, 53452
46226, 53749
46345, 53575
45944, 53397
46606, 53838
45800, 53617
46492, 53751
46061, 53481
46218, 53468
46281, 53589
46121, 53378
46370, 53212
46423, 53241
46084, 53730
46509, 53801
45948, 53423
46729, 53735
46152, 54048
46047, 53630
46485, 53799
46264, 53643
45893, 53327
46434, 54351
46127, 53725
46114, 53557
46016, 53734
45992, 53716
46088, 53801
45827, 54044
45994, 53635
45868, 53994
46247, 53856
46607, 54014
46247, 53765
46074, 53827
46422, 53489
46373, 54293
46535, 53699
46093, 53646
46063, 53614
46294, 53772
46299, 53807
46076, 53869
46366, 53609
46240, 53870
46379, 53607
46461, 53843
46442, 54290
45897, 53684
46330, 53258
46861, 53544
46349, 53889
46172, 53684
45989, 53832
46530, 53749
46104, 53860
46569, 54015
46429, 53738
46235, 53738
46304, 53636
46343, 53823
46370, 53792
46543, 53833
46278, 53666
46089, 53670
46074, 53455
46142, 53648
46510, 54145
46476, 53815
46170, 54015
46457, 54051
46310, 53727
46157, 53889
46448, 53636
46375, 53563
46306, 53780
46181, 53632
45910, 53885
46597, 53626
46284, 53878
46093, 53995
46764, 53878
46296, 53883
45835, 53974
46012, 53317
46315, 54042
46672, 53931
46523, 53937
46101, 53755
46461, 53604
46222, 53829
46039, 53772
46248, 53293
46218, 53634
46121, 53496
45885, 53583
46407, 54198
46222, 53524
46094, 54173
46307, 53710
46355, 53980
46197, 53705
46118, 53665
46249, 53937
46362, 53731
45896, 53656
46009, 53853
46314, 53757
46128, 53940
46225, 53546
46433, 53523
46578, 53686
46438, 53855
46206, 53499
46085, 53961
46308, 53845
45947, 53849
46331, 53589
46207, 54111
46097, 53466
46200, 53691
46149, 53808
46015, 53828
46154, 53508
46108, 53422
46090, 53721
46277, 53230
46788, 53484
46246, 54148
46502, 53890
46119, 53656
46623, 53727
46386, 53782
46225, 53363
46153, 54000
46341, 53765
46246, 53704
46554, 53523
46273, 53949
46225, 53524
46254, 53421
46042, 53835
46613, 53579
46528, 53656
46439, 53687
46714, 53953
46543, 53321
45737, 53586
46316, 54011
46121, 53608
45967, 53433
45853, 53792
46094, 53570
46779, 53194
46333, 53787
46448, 53619
46444, 53694
45922, 53587
46328, 53394
46143, 53785
46591, 53659
46359, 53634
46230, 53675
46380, 54127
46377, 53851
45834, 53634
46436, 53448
46371, 53688
46246, 53677
46377, 53378
46435, 53685
46636, 53887
46214, 53407
46016, 53837
46272, 53424
46023, 53837
46308, 53580
46498, 53238
46319, 53805
45796, 53622
46280, 53609
45999, 53992
46452, 53491
45921, 53660
45710, 54052
46192, 53622
46031, 54126
46225, 53912
46168, 53916
46300, 53712
45857, 54173
45921, 53756
46386, 53508
46183, 53483
46509, 53978
46371, 53727
45940, 53425
46298, 53995
46413, 53909
45997, 54098
46166, 53539
46259, 53947
46372, 53793
46320, 53384
46002, 53703
46232, 53807
46091, 53545
46425, 53275
46399, 53409
46639, 53614
46275, 53964
46544, 53961
45992, 54256
46643, 53648
46099, 54090
46364, 53907
46090, 53639
46106, 53930
46390, 53613
46711, 53407
46193, 53689
46104, 53360
46266, 53643
46250, 53791
46117, 53899
46565, 53478
46300, 53830
45866, 53671
46372, 53763
46384, 53507
46047, 53742
46437, 53681
45949, 54008
46375, 53578
46230, 53778
45838, 53868
