10, 0
8, 3
10, 0
10, 6
10, 0
8, 7
18, 8
15, 6
691, 515
1084, 751
10, 8
10, 0
86, 55
7, 4
173, 141
704, 516
6, 7
10, 0
1061, 792
27, 18
10, 0
8, 8
18, 10
10, 0
11, 8
9, 3
1664, 1210
10, 0
126, 107
55, 41
1056, 733
86, 63
183, 152
10, 0
13, 3
10, 12
2504, 1846
25, 13
10, 0
207, 155
735, 540
12, 12
10, 0
83, 59
10, 0
81, 57
10, 0
27, 19
10, 0
49, 37
2577, 1894
10, 0
5, 15
10, 0
1133, 789
205, 141
15, 10
10, 0
11, 4
14, 6
10, 0
8, 12
63, 33
11, 6
10, 0
111, 99
8, 4
9, 6
10, 0
14, 8
20, 30
10, 0
304, 202
4, 9
6, 6
10, 0
12, 6
55, 21
10, 0
11, 5
10, 0
6, 5
13, 5
1663, 1268
10, 0
2604, 1899
80, 80
10, 0
12, 9
10, 0
15, 11
13, 13
11, 3
166, 157
10, 0
705, 532
17, 11
10, 0
10, 11
13, 10
10, 0
10, 8
194, 135
52, 36
1671, 1199
10, 0
8, 6
452, 317
10, 0
292, 221
10, 0
6, 0
480, 325
1592, 1161
1737, 1197
10, 0
134, 90
36, 24
10, 0
83, 53
8, 6
11, 6
87, 43
10, 0
48, 45
15, 6
10, 0
64, 33
7, 6
680, 517
72, 62
675, 514
10, 0
453, 324
92, 60
48, 22
10, 0
8, 6
10, 0
41, 24
8, 9
33, 16
10, 0
12, 8
648, 541
10, 0
11, 6
3, 2
30, 18
55, 48
13, 7
90, 54
301, 221
10, 0
10, 9
10, 0
11, 9
1664, 1287
307, 249
10, 0
27, 22
9, 9
10, 0
8, 7
11, 9
11, 5
118, 96
10, 0
15, 8
1014, 834
125, 90
10, 0
2557, 1821
11, 4
121, 81
452, 323
10, 0
15, 11
10, 0
182, 130
53, 33
8, 11
10, 0
13, 6
10, 0
12, 10
9, 8
10, 0
54, 41
1634, 1192
12, 9
9, 7
10, 0
194, 140
10, 0
7, 6
10, 0
1619, 1265
130, 87
10, 0
9, 8
10, 0
13, 4
1603, 1216
34, 28
13, 10
10, 0
120, 102
13, 8
186, 164
88, 64
10, 0
7, 3
4, 5
10, 0
706, 522
68, 62
10, 0
16, 10
10, 7
2416, 1878
1722, 1254
10, 0
710, 494
10, 7
10, 0
11, 6
10, 0
11, 6
10, 0
71, 49
14, 6
10, 0
14, 9
12, 3
10, 0
9, 10
11, 8
10, 0
16, 8
10, 0
509, 335
10, 0
1639, 1226
10, 0
2459, 1842
115, 95
5, 8
10, 0
12, 11
6, 9
15, 7
10, 0
15, 17
12, 7
10, 0
310, 205
1044, 827
7, 5
14, 5
25, 25
10, 0
13, 8
7, 3
10, 0
19, 10
49, 50
10, 0
13, 4
299, 222
10, 0
37, 29
199, 140
10, 0
18, 22
11, 9
10, 0
11, 4
10, 0
11, 0
14, 6
222, 133
11, 7
10, 0
470, 324
8, 5
42, 26
10, 0
483, 327
14, 18
1048, 800
10, 0
39, 21
10, 0
29, 24
282, 215
20, 15
10, 0
1620, 1163
10, 0
19, 5
148, 88
8, 10
26, 11
10, 0
1629, 1201
29, 22
294, 224
13, 8
7, 9
305, 237
671, 545
719, 518
8, 12
10, 0
14, 4
1647, 1253
62, 40
10, 0
55, 47
11, 7
15, 3
128, 89
10, 0
688, 535
1103, 775
11, 7
2554, 1892
10, 0
296, 206
10, 0
2458, 1920
42, 29
10, 0
59, 42
58, 41
10, 0
60, 37
10, 0
5, 5
61, 61
16, 12
10, 0
11, 5
10, 0
101, 62
10, 0
12, 7
