10, 0
66, 51
53, 57
10, 0
8, 6
1592, 1531
741, 668
10, 6
11, 3
10, 0
10, 3
7, 7
14, 5
18, 10
10, 0
8, 3
10, 0
8458, 7640
52385, 47774
52304, 47029
52568, 47791
52221, 47494
52401, 47847
52537, 47846
52667, 47778
52176, 47975
52367, 47515
52271, 47803
52569, 47563
52482, 47134
52598, 47405
52511, 47636
52000, 47439
52658, 48082
52245, 47836
52533, 47531
51943, 47470
52338, 48107
52560, 47408
52584, 47656
52576, 47570
53034, 47711
52556, 47578
52907, 47230
52464, 47877
52506, 47564
52512, 47518
52720, 47571
52823, 47444
52820, 47269
52571, 47801
52611, 47871
52761, 47685
52430, 47963
52459, 47502
52390, 47350
52869, 47553
52367, 47502
52669, 47436
52673, 47214
52530, 47218
52324, 47834
52471, 47402
52295, 47761
52300, 48227
52523, 47400
52337, 47319
52208, 47360
51969, 48199
52690, 47457
52421, 47626
52415, 47612
52879, 47693
52905, 47056
52514, 47432
51981, 47756
52520, 47241
52204, 47274
52566, 47477
52311, 47387
52271, 47141
52468, 47077
52362, 47711
52970, 47227
52365, 47608
52617, 47636
52629, 47073
52857, 47457
53242, 47253
52409, 47613
52405, 47607
52384, 47807
52621, 47222
51878, 47252
52020, 47911
52665, 47675
52608, 47607
52548, 47021
52771, 47497
52527, 47332
52254, 47384
52625, 47525
52512, 47549
52553, 47433
52375, 47760
51851, 47211
52661, 47780
52630, 47363
52886, 47360
52372, 47533
52647, 47617
52485, 47515
52335, 47452
52164, 47203
52786, 47478
52303, 47085
52653, 47767
52737, 47588
52385, 47723
52397, 47423
52453, 47410
52968, 47465
52716, 47360
53184, 47481
52784, 47222
52431, 47938
52917, 47518
53204, 47664
52540, 47270
52572, 47757
52423, 47579
52556, 47711
52516, 48103
52912, 47408
52557, 47338
52725, 47343
52369, 47186
52386, 47538
52546, 47504
52284, 47426
52588, 47478
52469, 47367
52386, 48009
52208, 47276
52380, 47632
52116, 47577
52721, 47373
52410, 47708
52358, 47315
52443, 47240
52406, 47665
52650, 47859
53021, 47403
52453, 47501
52935, 47451
52859, 47768
52473, 47590
52293, 47356
52352, 47593
52579, 47515
52570, 47889
52460, 47719
52571, 47822
52586, 47938
52497, 47338
52300, 47603
52800, 47090
52537, 47298
