100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 3
15266, 11.9432, 2, 1, 1, 0
20, 5.37936, 3, 1, 1, 0
44, 5.96179, 4, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 1
1837, 9.85115, 2, 1, 1, 0
100, 0, 1, 00, 0, 1
2, 1.95028, 2, 1, 1, 0
100, 0, 1, 00, 0, 1
11, 4.74098, 2, 1, 1, 0
100, 0, 1, 00, 0, 2
100111, 14.8316, 2, 1, 1, 0
23, 5.39951, 3, 1, 1, 0
100, 0, 1, 00, 0, 1
3, 3.74148, 2, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 1
6, 4.13709, 2, 1, 1, 0
100, 0, 1, 00, 0, 4
3635, 10.5134, 2, 1, 1, 0
24366, 12.394, 3, 1, 1, 0
23531, 12.3655, 4, 1, 1, 0
30, 5.56673, 5, 1, 1, 0
100, 0, 1, 00, 0, 1
11, 4.92137, 2, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 1
18489, 12.1182, 2, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 3
23925, 12.3868, 2, 1, 1, 0
100703, 14.9327, 3, 1, 1, 0
3, 3.86704, 4, 1, 1, 0
100, 0, 1, 00, 0, 1
1, 1.98417, 2, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 1
752, 8.87122, 2, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 2
25994, 12.4731, 2, 1, 1, 0
182, 7.50325, 3, 1, 1, 0
100, 0, 1, 00, 0, 2
549, 8.60058, 2, 1, 1, 0
3, 2.79817, 3, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 1
26905, 12.4892, 2, 1, 1, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 0
100, 0, 1, 00, 0, 1
